timestamp,open,high,low,close,volume
2019-01-01,0.04585,0.045989999999999996,0.045880000000000004,0.045939999999999995,2028
2019-01-02,0.045939999999999995,0.04616,0.04571,0.04596,49942
2019-01-03,0.04596,0.046110000000000005,0.04585,0.04596,52224
2019-01-04,0.04596,0.04663,0.04589,0.04646,68305
2019-01-06,0.04663,0.0466,0.04654,0.04658,2055
2019-01-07,0.04658,0.04684,0.04641,0.04658,52263
2019-01-08,0.04659,0.04684,0.04649,0.0468,51279
2019-01-09,0.046810000000000004,0.04712,0.04666,0.04709,64896
2019-01-10,0.04707,0.04748,0.04699,0.04748,63164
2019-01-11,0.04748,0.04755,0.04721,0.04735,59387
2019-01-13,0.04736,0.04736,0.04723,0.04724,1437
2019-01-14,0.04724,0.047830000000000004,0.04717,0.047810000000000005,84308
2019-01-15,0.047810000000000005,0.04785,0.0475,0.04777,81617
2019-01-16,0.04777,0.0481,0.04761,0.04799,47149
2019-01-17,0.048,0.04804,0.04748,0.0478,66937
2019-01-18,0.0478,0.04784,0.04738,0.04755,53454
2019-01-20,0.047560000000000005,0.04753,0.04743,0.04748,1154
2019-01-21,0.04746,0.04749,0.04718,0.04718,14384
2019-01-22,0.047189999999999996,0.04749,0.04711,0.04736,47080
2019-01-23,0.04736,0.04774,0.04735,0.04761,42410
2019-01-24,0.047619999999999996,0.04792,0.04757,0.047810000000000005,44402
2019-01-25,0.047810000000000005,0.048119999999999996,0.047760000000000004,0.04785,37983
2019-01-27,0.04782,0.047889999999999995,0.04782,0.04791,1710
2019-01-28,0.04791,0.04791,0.04759,0.04777,31633
2019-01-29,0.047760000000000004,0.047939999999999997,0.047439999999999996,0.047510000000000004,44100
2019-01-30,0.047510000000000004,0.047810000000000005,0.04728,0.047439999999999996,71776
2019-01-31,0.04745,0.0479,0.04742,0.04749,59557
2019-02-01,0.04749,0.04768,0.047369999999999995,0.047580000000000004,63468
2019-02-03,0.04763,0.04761,0.0475,0.0475,1034
2019-02-04,0.0475,0.04782,0.04738,0.04765,45531
2019-02-05,0.047639999999999995,0.0478,0.04757,0.04774,34843
2019-02-06,0.04773,0.04774,0.04741,0.047580000000000004,39753
2019-02-07,0.047580000000000004,0.04779,0.0474,0.04761,62242
2019-02-08,0.047619999999999996,0.04784,0.04755,0.047619999999999996,43608
2019-02-10,0.047689999999999996,0.04771,0.04761,0.047619999999999996,780
2019-02-11,0.04763,0.04768,0.04702,0.04713,64507
2019-02-12,0.047139999999999994,0.04735,0.0471,0.047330000000000004,47160
2019-02-13,0.047330000000000004,0.04735,0.04671,0.04684,65535
2019-02-14,0.04684,0.04727,0.04668,0.04722,65215
2019-02-15,0.04722,0.04738,0.046830000000000004,0.04728,51326
2019-02-17,0.04725,0.04734,0.04723,0.047310000000000005,1053
2019-02-18,0.047310000000000005,0.04741,0.047189999999999996,0.0472,13430
2019-02-19,0.0472,0.04763,0.04716,0.04757,48337
2019-02-20,0.047580000000000004,0.04759,0.047310000000000005,0.04734,46445
2019-02-21,0.04736,0.04753,0.04712,0.04722,51402
2019-02-22,0.04723,0.04773,0.04721,0.047619999999999996,50599
2019-02-24,0.04761,0.04768,0.04761,0.04765,1582
2019-02-25,0.04765,0.047939999999999997,0.04742,0.04757,62220
2019-02-26,0.047580000000000004,0.04774,0.04746,0.04752,44703
2019-02-27,0.047510000000000004,0.047639999999999995,0.04735,0.04761,42860
2019-02-28,0.04761,0.047639999999999995,0.04722,0.04734,47748
2019-03-01,0.04732,0.047369999999999995,0.04716,0.047330000000000004,43421
2019-03-03,0.0473,0.04734,0.04725,0.04726,2253
2019-03-04,0.04725,0.04732,0.04705,0.04722,39009
2019-03-05,0.04722,0.04749,0.0472,0.04736,35699
2019-03-06,0.04736,0.04741,0.04701,0.04716,48678
2019-03-07,0.04717,0.04721,0.04647,0.04654,70840
2019-03-08,0.04655,0.04687,0.04651,0.04677,59443
2019-03-10,0.04678,0.0468,0.04674,0.04678,647
2019-03-11,0.04679,0.04718,0.04674,0.04716,38980
2019-03-12,0.04716,0.04747,0.04702,0.04718,53190
2019-03-13,0.04718,0.04742,0.04715,0.04736,36792
2019-03-14,0.04736,0.04741,0.04718,0.047330000000000004,32736
2019-03-15,0.047330000000000004,0.04765,0.04732,0.04759,49565
2019-03-17,0.047580000000000004,0.0476,0.04755,0.0476,1232
2019-03-18,0.0476,0.04805,0.047560000000000005,0.04802,45775
2019-03-19,0.04802,0.0482,0.04798,0.048139999999999995,53033
2019-03-20,0.04813,0.048839999999999995,0.04811,0.04874,79127
2019-03-21,0.04873,0.04879,0.04844,0.04858,64495
2019-03-22,0.048589999999999994,0.048639999999999996,0.04774,0.04798,93525
2019-03-24,0.04793,0.04795,0.04782,0.04782,2033
2019-03-25,0.04782,0.04823,0.0478,0.04815,58098
2019-03-26,0.04815,0.04822,0.04785,0.04788,44763
2019-03-27,0.04788,0.0479,0.04722,0.04725,70421
2019-03-28,0.04725,0.04736,0.04707,0.0473,53241
2019-03-29,0.0473,0.047510000000000004,0.04701,0.047080000000000004,58035
2019-03-31,0.04725,0.04734,0.04726,0.04727,2481
2019-04-01,0.04727,0.047869999999999996,0.04724,0.04777,52359
2019-04-02,0.04777,0.04804,0.047560000000000005,0.047760000000000004,54573
2019-04-03,0.04777,0.04797,0.047619999999999996,0.04766,47193
2019-04-04,0.04767,0.04792,0.04754,0.047889999999999995,46797
2019-04-05,0.04788,0.04815,0.04786,0.0481,42082
2019-04-07,0.048119999999999996,0.048119999999999996,0.04807,0.04807,1110
2019-04-08,0.04807,0.04855,0.04797,0.04844,48156
2019-04-09,0.04844,0.0486,0.048389999999999996,0.04857,42741
2019-04-10,0.04857,0.04886,0.04856,0.0488,44885
2019-04-11,0.0488,0.04891,0.048589999999999994,0.0489,41025
2019-04-12,0.04891,0.04906,0.04874,0.04906,36866
2019-04-14,0.04905,0.049069999999999996,0.04902,0.049030000000000004,2223
2019-04-15,0.049030000000000004,0.04906,0.04865,0.04871,43346
2019-04-16,0.04872,0.04883,0.04843,0.0488,42574
2019-04-17,0.0488,0.048960000000000004,0.04877,0.04883,33632
2019-04-18,0.048839999999999995,0.04912,0.04868,0.04894,38110
2019-04-21,0.049030000000000004,0.04911,0.04899,0.04899,2024
2019-04-22,0.04899,0.04904,0.04881,0.04891,26798
2019-04-23,0.0489,0.0489,0.04848,0.04854,56475
2019-04-24,0.04855,0.04862,0.0482,0.04825,61835
2019-04-25,0.04825,0.04844,0.04796,0.04841,61936
2019-04-26,0.04841,0.04875,0.048260000000000004,0.04866,50708
2019-04-28,0.04866,0.04872,0.048639999999999996,0.04872,596
2019-04-29,0.04872,0.04877,0.04838,0.04843,38436
2019-04-30,0.04842,0.04871,0.04829,0.04869,40503
2019-05-01,0.04869,0.049069999999999996,0.0485,0.0486,60848
2019-05-02,0.048589999999999994,0.04868,0.04813,0.04822,50909
2019-05-03,0.04823,0.04874,0.0481,0.04871,50355
2019-05-05,0.048369999999999996,0.04846,0.04824,0.04832,6529
2019-05-06,0.04833,0.04871,0.048310000000000006,0.04861,49755
2019-05-07,0.04862,0.04868,0.0483,0.04846,47330
2019-05-08,0.04847,0.048530000000000004,0.04817,0.04819,70898
2019-05-09,0.0482,0.04822,0.04773,0.047889999999999995,87629
2019-05-10,0.0479,0.04846,0.04782,0.04827,56533
2019-05-12,0.04827,0.04832,0.0482,0.04823,1715
2019-05-13,0.04823,0.04823,0.04792,0.0481,58546
2019-05-14,0.0481,0.0483,0.04803,0.04816,42641
2019-05-15,0.04816,0.04857,0.04793,0.04845,68595
2019-05-16,0.04844,0.04869,0.04828,0.04829,46174
2019-05-17,0.04828,0.04836,0.04804,0.04821,60888
2019-05-19,0.04824,0.04835,0.04822,0.04829,1905
2019-05-20,0.0483,0.04852,0.04822,0.04849,38618
